"index","time","minutes","dateTime","SPD33.CH1_Voltage","SPD33.CH1_Current","SPD33.CH1_Power","SPD33.CH2_Voltage","SPD33.CH2_Current","SPD33.CH2_Power"
185,185.046,3.0841,1733817439.315,5,0.37,1.85,0,0,0
186,186.045,3.10075,1733817440.313,5,0.37,1.85,0,0,0
187,187.045,3.1174166667,1733817441.319,5,0.37,1.85,0,0,0
188,188.045,3.1340833333,1733817442.315,5,0.37,1.85,0,0,0
189,189.045,3.15075,1733817443.316,5,0.37,1.85,0,0,0
190,190.045,3.1674166667,1733817444.316,5,0.37,1.85,0,0,0
191,191.045,3.1840833333,1733817445.313,5,0.37,1.85,0,0,0
192,192.045,3.20075,1733817446.334,5,0.37,1.85,0,0,0
193,193.045,3.2174166667,1733817447.314,5,0.37,1.85,0,0,0
194,194.045,3.2340833333,1733817448.313,5,0.37,1.85,0,0,0
195,195.045,3.25075,1733817449.315,5,0.37,1.85,0,0,0
196,196.045,3.2674166667,1733817450.314,5,0.37,1.85,0,0,0
197,197.045,3.2840833333,1733817451.316,5,0.37,1.85,0,0,0
198,198.045,3.30075,1733817452.313,5,0.37,1.85,0,0,0
199,199.045,3.3174166667,1733817453.315,5,0.37,1.85,0,0,0
200,200.045,3.3340833333,1733817454.314,5,0.37,1.85,0,0,0
201,201.045,3.35075,1733817455.314,5,0.37,1.85,0,0,0
202,202.045,3.3674166667,1733817456.316,5,0.37,1.85,0,0,0
203,203.045,3.3840833333,1733817457.316,5,0.37,1.85,0,0,0
204,204.045,3.40075,1733817458.333,5,0.37,1.85,0,0,0
205,205.046,3.4174333333,1733817459.317,5,0.37,1.85,0,0,0
206,206.046,3.4341,1733817460.313,5,0.37,1.85,0,0,0
207,207.045,3.45075,1733817461.315,5,0.37,1.85,0,0,0
208,208.046,3.4674333333,1733817462.315,5,0.37,1.85,0,0,0
209,209.045,3.4840833333,1733817463.315,5,0.37,1.85,0,0,0
210,210.046,3.5007666667,1733817464.315,5,0.37,1.85,0,0,0
211,211.045,3.5174166667,1733817465.312,5,0.37,1.85,0,0,0
212,212.045,3.5340833333,1733817466.315,5,0.37,1.85,0,0,0
213,213.046,3.5507666667,1733817467.321,5,0.37,1.85,0,0,0
214,214.045,3.5674166667,1733817468.314,5,0.37,1.85,0,0,0
215,215.045,3.5840833333,1733817469.318,5,0.37,1.85,0,0,0
216,216.046,3.6007666667,1733817470.311,5,0.37,1.85,0,0,0
217,217.045,3.6174166667,1733817471.32,5,0.37,1.85,0,0,0
218,218.045,3.6340833333,1733817472.313,5,0.37,1.85,0,0,0
219,219.045,3.65075,1733817473.313,5,0.37,1.85,0,0,0
220,220.045,3.6674166667,1733817474.315,5,0.37,1.85,0,0,0
221,221.045,3.6840833333,1733817475.313,5,0.37,1.85,0,0,0
222,222.045,3.70075,1733817476.314,5,0.37,1.85,0,0,0
