"index","time","minutes","dateTime","SPD33.CH1_Voltage","SPD33.CH1_Current","SPD33.CH1_Power","SPD33.CH2_Voltage","SPD33.CH2_Current","SPD33.CH2_Power"
122,122.067,2.03445,1750164679.72,0,0,0,5,0.37,1.85
123,123.067,2.0511166667,1750164680.71,0,0,0,5,0.37,1.85
124,124.066,2.0677666667,1750164681.712,0,0,0,5,0.37,1.85
125,125.067,2.08445,1750164682.715,0,0,0,5,0.37,1.85
126,126.066,2.1011,1750164683.712,0,0,0,5,0.37,1.85
127,127.066,2.1177666667,1750164684.712,0,0,0,5,0.37,1.85
128,128.066,2.1344333333,1750164685.714,0,0,0,5,0.37,1.85
129,129.067,2.1511166667,1750164686.719,0,0,0,5,0.37,1.85
130,130.067,2.1677833333,1750164687.715,0,0,0,5,0.37,1.85
131,131.066,2.1844333333,1750164688.713,0,0,0,5,0.37,1.85
132,132.066,2.2011,1750164689.717,0,0,0,5,0.37,1.85
133,133.066,2.2177666667,1750164690.714,0,0,0,5,0.37,1.85
134,134.066,2.2344333333,1750164691.738,0,0,0,5,0.37,1.85
135,135.066,2.2511,1750164692.713,0,0,0,5,0.52,2.6
136,136.067,2.2677833333,1750164693.719,0,0,0,5,0.75,3.75
137,137.067,2.28445,1750164694.713,0,0,0,5,0.45,2.25
138,138.066,2.3011,1750164695.715,0,0,0,5,0.45,2.25
139,139.066,2.3177666667,1750164696.717,0,0,0,5,0.45,2.25
140,140.066,2.3344333333,1750164697.712,0,0,0,5,0.39,1.95
141,141.066,2.3511,1750164698.718,0,0,0,5,0.37,1.85
142,142.066,2.3677666667,1750164699.712,0,0,0,5,0.37,1.85
143,143.066,2.3844333333,1750164700.715,0,0,0,5,0.37,1.85
144,144.066,2.4011,1750164701.712,0,0,0,5,0.42,2.1
145,145.066,2.4177666667,1750164702.712,0,0,0,5,0.37,1.85
146,146.066,2.4344333333,1750164703.735,0,0,0,5,0.49,2.45
147,147.066,2.4511,1750164704.715,0,0,0,5,0.45,2.25
148,148.066,2.4677666667,1750164705.718,0,0,0,5,0.45,2.25
149,149.066,2.4844333333,1750164706.713,0,0,0,5,0.45,2.25
150,150.067,2.5011166667,1750164707.713,0,0,0,5,0.45,2.25
151,151.066,2.5177666667,1750164708.717,0,0,0,5,0.45,2.25
152,152.067,2.53445,1750164709.716,0,0,0,5,0.37,1.85
153,153.066,2.5511,1750164710.712,0,0,0,5,0.37,1.85
154,154.067,2.5677833333,1750164711.713,0,0,0,5,0.37,1.85
155,155.066,2.5844333333,1750164712.715,0,0,0,5,0.37,1.85
156,156.066,2.6011,1750164713.715,0,0,0,5,0.37,1.85
157,157.066,2.6177666667,1750164714.718,0,0,0,5,0.37,1.85
158,158.066,2.6344333333,1750164715.734,0,0,0,5,0.37,1.85
159,159.067,2.6511166667,1750164716.716,0,0,0,5,0.37,1.85
160,160.067,2.6677833333,1750164717.716,0,0,0,5,0.37,1.85
161,161.066,2.6844333333,1750164718.719,0,0,0,5,0.37,1.85
162,162.066,2.7011,1750164719.716,0,0,0,5,0.37,1.85
163,163.066,2.7177666667,1750164720.715,0,0,0,5,0.37,1.85
164,164.066,2.7344333333,1750164721.713,0,0,0,5,0.37,1.85
165,165.066,2.7511,1750164722.712,0,0,0,5,0.37,1.85
166,166.066,2.7677666667,1750164723.719,0,0,0,5,0.37,1.85
167,167.066,2.7844333333,1750164724.721,0,0,0,5,0.37,1.85
168,168.067,2.8011166667,1750164725.715,0,0,0,5,0.37,1.85
169,169.067,2.8177833333,1750164726.718,0,0,0,5,0.37,1.85
170,170.066,2.8344333333,1750164727.735,0,0,0,5,0.37,1.85
171,171.066,2.8511,1750164728.716,0,0,0,5,0.37,1.85
172,172.066,2.8677666667,1750164729.712,0,0,0,5,0.37,1.85
173,173.066,2.8844333333,1750164730.712,0,0,0,5,0.37,1.85
174,174.066,2.9011,1750164731.716,0,0,0,5,0.37,1.85
175,175.066,2.9177666667,1750164732.714,0,0,0,5,0.37,1.85
176,176.066,2.9344333333,1750164733.717,0,0,0,5,0.37,1.85
177,177.066,2.9511,1750164734.712,0,0,0,5,0.37,1.85
178,178.066,2.9677666667,1750164735.714,0,0,0,5,0.37,1.85
179,179.066,2.9844333333,1750164736.713,0,0,0,5,0.37,1.85
180,180.066,3.0011,1750164737.715,0,0,0,5,0.37,1.85
181,181.066,3.0177666667,1750164738.738,0,0,0,5,0.37,1.85
182,182.067,3.03445,1750164739.713,0,0,0,5,0.37,1.85
183,183.066,3.0511,1750164740.712,0,0,0,5,0.37,1.85
184,184.066,3.0677666667,1750164741.713,0,0,0,5,0.37,1.85
185,185.066,3.0844333333,1750164742.711,0,0,0,5,0.37,1.85
186,186.066,3.1011,1750164743.711,0,0,0,5,0.37,1.85
187,187.067,3.1177833333,1750164744.72,0,0,0,5,0.37,1.85
188,188.066,3.1344333333,1750164745.716,0,0,0,5,0.37,1.85
189,189.066,3.1511,1750164746.713,0,0,0,5,0.37,1.85
190,190.066,3.1677666667,1750164747.712,0,0,0,5,0.37,1.85
191,191.067,3.18445,1750164748.715,0,0,0,5,0.37,1.85
192,192.066,3.2011,1750164749.719,0,0,0,5,0.37,1.85
193,193.066,3.2177666667,1750164750.736,0,0,0,5,0.37,1.85
194,194.066,3.2344333333,1750164751.713,0,0,0,5,0.37,1.85
195,195.066,3.2511,1750164752.718,0,0,0,5,0.37,1.85
196,196.066,3.2677666667,1750164753.714,0,0,0,5,0.37,1.85
197,197.066,3.2844333333,1750164754.713,0,0,0,5,0.37,1.85
198,198.066,3.3011,1750164755.716,0,0,0,5,0.37,1.85
199,199.066,3.3177666667,1750164756.716,0,0,0,5,0.37,1.85
200,200.066,3.3344333333,1750164757.715,0,0,0,5,0.37,1.85
201,201.067,3.3511166667,1750164758.712,0,0,0,5,0.37,1.85
202,202.066,3.3677666667,1750164759.713,0,0,0,5,0.37,1.85
203,203.066,3.3844333333,1750164760.718,0,0,0,5,0.37,1.85
204,204.066,3.4011,1750164761.717,0,0,0,5,0.37,1.85
205,205.067,3.4177833333,1750164762.723,0,0,0,5,0.37,1.85
206,206.066,3.4344333333,1750164763.714,0,0,0,5,0.37,1.85
207,207.067,3.4511166667,1750164764.714,0,0,0,5,0.6,3
208,208.067,3.4677833333,1750164765.714,0,0,0,5,0.69,3.45
209,209.066,3.4844333333,1750164766.715,0,0,0,5,0.45,2.25
210,210.066,3.5011,1750164767.719,0,0,0,5,0.45,2.25
211,211.066,3.5177666667,1750164768.716,0,0,0,5,0.45,2.25
212,212.067,3.53445,1750164769.714,0,0,0,5,0.41,2.05
213,213.067,3.5511166667,1750164770.713,0,0,0,5,0.37,1.85
214,214.066,3.5677666667,1750164771.711,0,0,0,5,0.37,1.85
215,215.066,3.5844333333,1750164772.719,0,0,0,5,0.39,1.95
216,216.067,3.6011166667,1750164773.721,0,0,0,5,0.37,1.85
217,217.066,3.6177666667,1750164774.729,0,0,0,5,0.37,1.85
218,218.066,3.6344333333,1750164775.711,0,0,0,5,0.37,2.25
219,219.066,3.6511,1750164776.718,0,0,0,5,0.45,2.25
220,220.066,3.6677666667,1750164777.713,0,0,0,5,0.45,2.25
221,221.066,3.6844333333,1750164778.712,0,0,0,5,0.45,2.25
222,222.067,3.7011166667,1750164779.713,0,0,0,5,0.45,2.25
223,223.067,3.7177833333,1750164780.718,0,0,0,5,0.45,2.25
224,224.066,3.7344333333,1750164781.711,0,0,0,5,0.37,1.85
225,225.066,3.7511,1750164782.715,0,0,0,5,0.37,1.85
226,226.067,3.7677833333,1750164783.714,0,0,0,5,0.37,1.85
227,227.066,3.7844333333,1750164784.713,0,0,0,5,0.37,1.85
228,228.066,3.8011,1750164785.713,0,0,0,5,0.37,1.85
229,229.066,3.8177666667,1750164786.735,0,0,0,5,0.37,1.85
230,230.066,3.8344333333,1750164787.714,0,0,0,5,0.37,1.85
231,231.066,3.8511,1750164788.713,0,0,0,5,0.37,1.85
232,232.066,3.8677666667,1750164789.712,0,0,0,5,0.37,1.85
233,233.067,3.88445,1750164790.713,0,0,0,5,0.37,1.85
234,234.066,3.9011,1750164791.716,0,0,0,5,0.37,1.85
235,235.066,3.9177666667,1750164792.719,0,0,0,5,0.37,1.85
236,236.066,3.9344333333,1750164793.713,0,0,0,5,0.37,1.85
237,237.066,3.9511,1750164794.716,0,0,0,5,0.37,1.85
238,238.067,3.9677833333,1750164795.717,0,0,0,5,0.37,1.85
239,239.066,3.9844333333,1750164796.713,0,0,0,5,0.37,1.85
240,240.067,4.0011166667,1750164797.715,0,0,0,5,0.37,1.85
241,241.067,4.0177833333,1750164798.734,0,0,0,5,0.37,1.85
242,242.066,4.0344333333,1750164799.712,0,0,0,5,0.37,1.85
243,243.066,4.0511,1750164800.716,0,0,0,5,0.37,1.85
244,244.066,4.0677666667,1750164801.711,0,0,0,5,0.37,1.85
245,245.066,4.0844333333,1750164802.712,0,0,0,5,0.37,1.85
246,246.066,4.1011,1750164803.713,0,0,0,5,0.37,1.85
247,247.066,4.1177666667,1750164804.714,0,0,0,5,0.37,1.85
248,248.066,4.1344333333,1750164805.719,0,0,0,5,0.37,1.85
249,249.067,4.1511166667,1750164806.72,0,0,0,5,0.37,1.85
250,250.066,4.1677666667,1750164807.712,0,0,0,5,0.37,1.85
251,251.066,4.1844333333,1750164808.713,0,0,0,5,0.37,1.85
252,252.066,4.2011,1750164809.737,0,0,0,5,0.37,1.85
253,253.067,4.2177833333,1750164810.713,0,0,0,5,0.37,1.85
254,254.066,4.2344333333,1750164811.719,0,0,0,5,0.37,1.85
255,255.066,4.2511,1750164812.716,0,0,0,5,0.37,1.85
256,256.067,4.2677833333,1750164813.716,0,0,0,5,0.37,1.85
257,257.067,4.28445,1750164814.72,0,0,0,5,0.37,1.85
258,258.067,4.3011166667,1750164815.716,0,0,0,5,0.37,1.85
259,259.066,4.3177666667,1750164816.713,0,0,0,5,0.37,1.85
260,260.067,4.33445,1750164817.715,0,0,0,5,0.37,1.85
261,261.066,4.3511,1750164818.718,0,0,0,5,0.37,1.85
262,262.066,4.3677666667,1750164819.721,0,0,0,5,0.37,1.85
263,263.067,4.38445,1750164820.717,0,0,0,5,0.37,1.85
264,264.067,4.4011166667,1750164821.738,0,0,0,5,0.37,1.85
265,265.067,4.4177833333,1750164822.715,0,0,0,5,0.37,1.85
266,266.066,4.4344333333,1750164823.713,0,0,0,5,0.37,1.85
267,267.066,4.4511,1750164824.712,0,0,0,5,0.37,1.85
268,268.066,4.4677666667,1750164825.719,0,0,0,5,0.37,1.85
269,269.066,4.4844333333,1750164826.716,0,0,0,5,0.37,1.85
270,270.066,4.5011,1750164827.718,0,0,0,5,0.37,1.85
271,271.066,4.5177666667,1750164828.71,0,0,0,5,0.37,1.85
272,272.066,4.5344333333,1750164829.717,0,0,0,5,0.37,1.85
273,273.067,4.5511166667,1750164830.712,0,0,0,5,0.37,1.85
274,274.066,4.5677666667,1750164831.719,0,0,0,5,0.37,1.85
275,275.066,4.5844333333,1750164832.722,0,0,0,5,0.37,1.85
276,276.066,4.6011,1750164833.738,0,0,0,5,0.37,1.85
277,277.067,4.6177833333,1750164834.721,0,0,0,5,0.37,1.85
278,278.067,4.63445,1750164835.713,0,0,0,5,0.37,1.85
279,279.067,4.6511166667,1750164836.716,0,0,0,5,0.67,3.35
280,280.066,4.6677666667,1750164837.712,0,0,0,5,0.45,2.25
281,281.067,4.68445,1750164838.715,0,0,0,5,0.45,2.25
282,282.066,4.7011,1750164839.711,0,0,0,5,0.45,2.25
283,283.066,4.7177666667,1750164840.715,0,0,0,5,0.45,2.25
284,284.066,4.7344333333,1750164841.713,0,0,0,5,0.37,1.85
285,285.066,4.7511,1750164842.714,0,0,0,5,0.37,1.85
286,286.066,4.7677666667,1750164843.715,0,0,0,5,0.37,1.85
287,287.066,4.7844333333,1750164844.724,0,0,0,5,0.37,1.85
288,288.066,4.8011,1750164845.734,0,0,0,5,0.37,1.85
289,289.067,4.8177833333,1750164846.717,0,0,0,5,0.37,1.85
290,290.066,4.8344333333,1750164847.716,0,0,0,5,0.37,1.85
291,291.066,4.8511,1750164848.713,0,0,0,5,0.37,1.85
292,292.067,4.8677833333,1750164849.713,0,0,0,5,0.37,1.85
293,293.066,4.8844333333,1750164850.712,0,0,0,5,0.37,1.85
294,294.066,4.9011,1750164851.72,0,0,0,5,0.37,1.85
295,295.066,4.9177666667,1750164852.714,0,0,0,5,0.37,1.85
296,296.067,4.93445,1750164853.715,0,0,0,5,0.37,1.85
297,297.067,4.9511166667,1750164854.714,0,0,0,5,0.37,1.85
298,298.067,4.9677833333,1750164855.715,0,0,0,5,0.37,1.85
299,299.066,4.9844333333,1750164856.736,0,0,0,5,0.37,1.85
300,300.066,5.0011,1750164857.715,0,0,0,5,0.37,1.85
301,301.067,5.0177833333,1750164858.72,0,0,0,5,0.37,1.85
302,302.066,5.0344333333,1750164859.717,0,0,0,5,0.37,1.85
303,303.066,5.0511,1750164860.714,0,0,0,5,0.37,1.85
304,304.066,5.0677666667,1750164861.716,0,0,0,5,0.37,1.85
305,305.066,5.0844333333,1750164862.713,0,0,0,5,0.37,1.85
306,306.066,5.1011,1750164863.711,0,0,0,5,0.37,1.85
307,307.066,5.1177666667,1750164864.716,0,0,0,5,0.37,1.85
308,308.066,5.1344333333,1750164865.712,0,0,0,5,0.37,1.85
309,309.066,5.1511,1750164866.712,0,0,0,5,0.37,1.85
310,310.067,5.1677833333,1750164867.717,0,0,0,5,0.37,1.85
311,311.066,5.1844333333,1750164868.736,0,0,0,5,0.37,1.85
312,312.066,5.2011,1750164869.713,0,0,0,5,0.37,1.85
313,313.066,5.2177666667,1750164870.717,0,0,0,5,0.37,1.85
314,314.066,5.2344333333,1750164871.715,0,0,0,5,0.37,1.85
315,315.067,5.2511166667,1750164872.719,0,0,0,5,0.37,1.85
316,316.066,5.2677666667,1750164873.716,0,0,0,5,0.37,1.85
317,317.067,5.28445,1750164874.716,0,0,0,5,0.37,1.85
