,event_type,start_time,duration,end_time
137,SeleniumEC/Tests/action2_5.js,2024-12-11 12:53:14+01:00,26650,2024-12-11 12:53:40+01:00
138,SeleniumEC/Tests/action2_5.js,2024-12-11 12:55:40+01:00,26750,2024-12-11 12:56:07+01:00
139,SeleniumEC/Tests/action2_5.js,2024-12-11 12:58:07+01:00,26594,2024-12-11 12:58:34+01:00
140,SeleniumEC/Tests/action2_5.js,2024-12-11 13:00:34+01:00,26830,2024-12-11 13:01:00+01:00
141,SeleniumEC/Tests/action2.js,2024-12-11 13:08:01+01:00,53599,2024-12-11 13:08:54+01:00
142,SeleniumEC/Tests/action2.js,2024-12-11 13:10:54+01:00,56128,2024-12-11 13:11:50+01:00
143,SeleniumEC/Tests/action2.js,2024-12-11 13:13:50+01:00,53772,2024-12-11 13:14:44+01:00
144,SeleniumEC/Tests/action2.js,2024-12-11 13:16:44+01:00,54520,2024-12-11 13:17:39+01:00
145,SeleniumEC/Tests/action2.js,2024-12-11 13:19:39+01:00,53535,2024-12-11 13:20:32+01:00
146,SeleniumEC/Tests/action2.js,2024-12-11 13:22:32+01:00,53766,2024-12-11 13:23:26+01:00
147,SeleniumEC/Tests/action2.js,2024-12-11 13:25:26+01:00,54786,2024-12-11 13:26:21+01:00
148,SeleniumEC/Tests/action2.js,2024-12-11 13:28:21+01:00,53547,2024-12-11 13:29:15+01:00
149,SeleniumEC/Tests/action2.js,2024-12-11 13:31:15+01:00,54205,2024-12-11 13:32:09+01:00
150,SeleniumEC/Tests/action2.js,2024-12-11 13:34:09+01:00,53771,2024-12-11 13:35:03+01:00
151,SeleniumEC/Tests/action2.js,2024-12-11 13:37:03+01:00,53946,2024-12-11 13:37:57+01:00
152,SeleniumEC/Tests/action2.js,2024-12-11 13:39:57+01:00,54654,2024-12-11 13:40:51+01:00
153,SeleniumEC/Tests/action2.js,2024-12-11 13:42:51+01:00,53852,2024-12-11 13:43:45+01:00
154,SeleniumEC/Tests/action2.js,2024-12-11 13:45:45+01:00,54355,2024-12-11 13:46:40+01:00
155,SeleniumEC/Tests/action2.js,2024-12-11 13:48:40+01:00,54463,2024-12-11 13:49:34+01:00
156,SeleniumEC/Tests/action2.js,2024-12-11 13:51:34+01:00,53634,2024-12-11 13:52:28+01:00
157,SeleniumEC/Tests/action2.js,2024-12-11 13:54:28+01:00,54449,2024-12-11 13:55:22+01:00
158,SeleniumEC/Tests/action2.js,2024-12-11 13:57:22+01:00,53613,2024-12-11 13:58:16+01:00
