,event_type,start_time,duration,end_time
94,PuppeteerEC/tests/puppeteer_actions/action3.js,2024-12-11 18:15:31+01:00,8423,2024-12-11 18:15:40+01:00
95,PuppeteerEC/tests/puppeteer_actions/action3.js,2024-12-11 18:20:40+01:00,8524,2024-12-11 18:20:48+01:00
96,PuppeteerEC/tests/puppeteer_actions/action3.js,2024-12-11 18:25:48+01:00,8473,2024-12-11 18:25:57+01:00
97,PuppeteerEC/tests/puppeteer_actions/action3.js,2024-12-11 18:30:57+01:00,8528,2024-12-11 18:31:05+01:00
98,PuppeteerEC/tests/puppeteer_actions/action3.js,2024-12-11 18:36:05+01:00,8446,2024-12-11 18:36:14+01:00
99,PuppeteerEC/tests/puppeteer_actions/action3.js,2024-12-11 18:41:14+01:00,8569,2024-12-11 18:41:22+01:00
100,PuppeteerEC/tests/puppeteer_actions/action3.js,2024-12-11 18:46:22+01:00,8604,2024-12-11 18:46:31+01:00
101,PuppeteerEC/tests/puppeteer_actions/action3.js,2024-12-11 18:51:31+01:00,8380,2024-12-11 18:51:39+01:00
102,PuppeteerEC/tests/puppeteer_actions/action3.js,2024-12-11 18:56:40+01:00,8543,2024-12-11 18:56:48+01:00
103,PuppeteerEC/tests/puppeteer_actions/action3.js,2024-12-11 19:01:48+01:00,8725,2024-12-11 19:01:57+01:00
104,PuppeteerEC/tests/puppeteer_actions/action3.js,2024-12-11 19:06:57+01:00,8500,2024-12-11 19:07:05+01:00
105,PuppeteerEC/tests/puppeteer_actions/action3.js,2024-12-11 19:12:05+01:00,8430,2024-12-11 19:12:14+01:00
106,PuppeteerEC/tests/puppeteer_actions/action4.js,2024-12-11 19:27:14+01:00,8674,2024-12-11 19:27:23+01:00
107,PuppeteerEC/tests/puppeteer_actions/action4.js,2024-12-11 19:32:23+01:00,8594,2024-12-11 19:32:31+01:00
108,PuppeteerEC/tests/puppeteer_actions/action4.js,2024-12-11 19:37:31+01:00,8523,2024-12-11 19:37:40+01:00
109,PuppeteerEC/tests/puppeteer_actions/action4.js,2024-12-11 19:42:40+01:00,8936,2024-12-11 19:42:49+01:00
110,PuppeteerEC/tests/puppeteer_actions/action4.js,2024-12-11 19:47:49+01:00,8517,2024-12-11 19:47:57+01:00
111,PuppeteerEC/tests/puppeteer_actions/action4.js,2024-12-11 19:52:57+01:00,8815,2024-12-11 19:53:06+01:00
112,PuppeteerEC/tests/puppeteer_actions/action4.js,2024-12-11 19:58:06+01:00,8676,2024-12-11 19:58:15+01:00
113,PuppeteerEC/tests/puppeteer_actions/action4.js,2024-12-11 20:03:15+01:00,8586,2024-12-11 20:03:24+01:00
114,PuppeteerEC/tests/puppeteer_actions/action4.js,2024-12-11 20:08:24+01:00,8769,2024-12-11 20:08:32+01:00
115,PuppeteerEC/tests/puppeteer_actions/action4.js,2024-12-11 20:13:32+01:00,8635,2024-12-11 20:13:41+01:00
116,PuppeteerEC/tests/puppeteer_actions/action4.js,2024-12-11 20:18:41+01:00,8512,2024-12-11 20:18:50+01:00
117,PuppeteerEC/tests/puppeteer_actions/action4.js,2024-12-11 20:23:50+01:00,8700,2024-12-11 20:23:58+01:00
118,PuppeteerEC/tests/puppeteer_actions/action4.js,2024-12-11 20:28:58+01:00,8595,2024-12-11 20:29:07+01:00
119,PuppeteerEC/tests/puppeteer_actions/action4.js,2024-12-11 20:34:07+01:00,8518,2024-12-11 20:34:16+01:00
120,PuppeteerEC/tests/puppeteer_actions/action4.js,2024-12-11 20:39:16+01:00,8478,2024-12-11 20:39:24+01:00
121,PuppeteerEC/tests/puppeteer_actions/action4.js,2024-12-11 20:44:24+01:00,8837,2024-12-11 20:44:33+01:00
122,PuppeteerEC/tests/puppeteer_actions/action4.js,2024-12-11 20:49:33+01:00,8817,2024-12-11 20:49:42+01:00
123,PuppeteerEC/tests/puppeteer_actions/action4.js,2024-12-11 20:54:42+01:00,8496,2024-12-11 20:54:50+01:00
124,PuppeteerEC/tests/puppeteer_actions/action4.js,2024-12-11 20:59:50+01:00,8618,2024-12-11 20:59:59+01:00
125,PuppeteerEC/tests/puppeteer_actions/action4.js,2024-12-11 21:04:59+01:00,8575,2024-12-11 21:05:08+01:00
126,PuppeteerEC/tests/puppeteer_actions/action4.js,2024-12-11 21:10:08+01:00,8743,2024-12-11 21:10:17+01:00
127,PuppeteerEC/tests/puppeteer_actions/action4.js,2024-12-11 21:15:17+01:00,8698,2024-12-11 21:15:25+01:00
128,PuppeteerEC/tests/puppeteer_actions/action4.js,2024-12-11 21:20:25+01:00,8743,2024-12-11 21:20:34+01:00
129,PuppeteerEC/tests/puppeteer_actions/action4.js,2024-12-11 21:25:34+01:00,8761,2024-12-11 21:25:43+01:00
130,PuppeteerEC/tests/puppeteer_actions/action4.js,2024-12-11 21:30:43+01:00,8689,2024-12-11 21:30:52+01:00
131,PuppeteerEC/tests/puppeteer_actions/action4.js,2024-12-11 21:35:52+01:00,8758,2024-12-11 21:36:00+01:00
132,PuppeteerEC/tests/puppeteer_actions/action4.js,2024-12-11 21:41:00+01:00,8736,2024-12-11 21:41:09+01:00
133,PuppeteerEC/tests/puppeteer_actions/action4.js,2024-12-11 21:46:09+01:00,8676,2024-12-11 21:46:18+01:00
134,PuppeteerEC/tests/puppeteer_actions/action4.js,2024-12-11 21:51:18+01:00,8512,2024-12-11 21:51:26+01:00
135,PuppeteerEC/tests/puppeteer_actions/action4.js,2024-12-11 21:56:27+01:00,8680,2024-12-11 21:56:35+01:00
136,PuppeteerEC/tests/puppeteer_actions/action4.js,2024-12-11 22:01:35+01:00,8780,2024-12-11 22:01:44+01:00
137,PuppeteerEC/tests/puppeteer_actions/action4.js,2024-12-11 22:06:44+01:00,8652,2024-12-11 22:06:53+01:00
138,PuppeteerEC/tests/puppeteer_actions/action4.js,2024-12-11 22:11:53+01:00,8668,2024-12-11 22:12:01+01:00
139,PuppeteerEC/tests/puppeteer_actions/action4.js,2024-12-11 22:17:01+01:00,8579,2024-12-11 22:17:10+01:00
140,PuppeteerEC/tests/puppeteer_actions/action4.js,2024-12-11 22:22:10+01:00,8787,2024-12-11 22:22:19+01:00
141,PuppeteerEC/tests/puppeteer_actions/action5.js,2024-12-11 22:37:19+01:00,5717,2024-12-11 22:37:25+01:00
142,PuppeteerEC/tests/puppeteer_actions/action5.js,2024-12-11 22:42:25+01:00,5876,2024-12-11 22:42:31+01:00
143,PuppeteerEC/tests/puppeteer_actions/action5.js,2024-12-11 22:47:31+01:00,5985,2024-12-11 22:47:37+01:00
144,PuppeteerEC/tests/puppeteer_actions/action5.js,2024-12-11 22:52:37+01:00,5717,2024-12-11 22:52:42+01:00
145,PuppeteerEC/tests/puppeteer_actions/action5.js,2024-12-11 22:57:42+01:00,5838,2024-12-11 22:57:48+01:00
146,PuppeteerEC/tests/puppeteer_actions/action5.js,2024-12-11 23:02:48+01:00,5753,2024-12-11 23:02:54+01:00
147,PuppeteerEC/tests/puppeteer_actions/action5.js,2024-12-11 23:07:54+01:00,5793,2024-12-11 23:08:00+01:00
148,PuppeteerEC/tests/puppeteer_actions/action5.js,2024-12-11 23:13:00+01:00,5701,2024-12-11 23:13:06+01:00
149,PuppeteerEC/tests/puppeteer_actions/action5.js,2024-12-11 23:18:06+01:00,5870,2024-12-11 23:18:12+01:00
150,PuppeteerEC/tests/puppeteer_actions/action5.js,2024-12-11 23:23:12+01:00,5935,2024-12-11 23:23:18+01:00
