"index","time","minutes","dateTime","SPD33.CH1_Voltage","SPD33.CH1_Current","SPD33.CH1_Power","SPD33.CH2_Voltage","SPD33.CH2_Current","SPD33.CH2_Power"
126,126.099,2.10165,1750247049.665,0,0,0,5,0.37,1.85
127,127.098,2.1183,1750247050.639,0,0,0,5,0.37,1.85
128,128.098,2.1349666667,1750247051.64,0,0,0,5,0.37,1.85
129,129.098,2.1516333333,1750247052.639,0,0,0,5,0.37,1.85
130,130.098,2.1683,1750247053.645,0,0,0,5,0.37,1.85
131,131.098,2.1849666667,1750247054.642,0,0,0,5,0.37,1.85
132,132.098,2.2016333333,1750247055.641,0,0,0,5,0.37,1.85
133,133.098,2.2183,1750247056.641,0,0,0,5,0.37,1.85
134,134.098,2.2349666667,1750247057.641,0,0,0,5,0.37,1.85
135,135.099,2.25165,1750247058.639,0,0,0,5,0.37,1.85
136,136.099,2.2683166667,1750247059.643,0,0,0,5,0.37,1.85
137,137.098,2.2849666667,1750247060.642,0,0,0,5,0.37,1.85
138,138.098,2.3016333333,1750247061.661,0,0,0,5,0.37,1.85
139,139.098,2.3183,1750247062.64,0,0,0,5,0.37,1.85
140,140.098,2.3349666667,1750247063.639,0,0,0,5,0.37,1.85
141,141.099,2.35165,1750247064.639,0,0,0,5,0.37,1.85
142,142.099,2.3683166667,1750247065.647,0,0,0,5,0.37,1.85
143,143.098,2.3849666667,1750247066.644,0,0,0,5,0.37,1.85
144,144.098,2.4016333333,1750247067.644,0,0,0,5,0.37,1.85
145,145.098,2.4183,1750247068.639,0,0,0,5,0.37,1.85
146,146.098,2.4349666667,1750247069.642,0,0,0,5,0.37,1.85
147,147.099,2.45165,1750247070.642,0,0,0,5,0.37,1.85
148,148.098,2.4683,1750247071.639,0,0,0,5,0.37,1.85
149,149.098,2.4849666667,1750247072.643,0,0,0,5,0.37,1.85
150,150.099,2.50165,1750247073.65,0,0,0,5,0.37,1.85
151,151.098,2.5183,1750247074.638,0,0,0,5,0.37,1.85
152,152.099,2.5349833333,1750247075.639,0,0,0,5,0.37,1.85
153,153.099,2.55165,1750247076.645,0,0,0,5,0.37,1.85
154,154.099,2.5683166667,1750247077.644,0,0,0,5,0.37,1.85
155,155.098,2.5849666667,1750247078.639,0,0,0,5,0.37,1.85
156,156.098,2.6016333333,1750247079.642,0,0,0,5,0.37,1.85
157,157.098,2.6183,1750247080.639,0,0,0,5,0.37,1.85
158,158.098,2.6349666667,1750247081.639,0,0,0,5,0.37,1.85
159,159.098,2.6516333333,1750247082.639,0,0,0,5,0.37,1.85
160,160.099,2.6683166667,1750247083.645,0,0,0,5,0.37,1.85
161,161.098,2.6849666667,1750247084.642,0,0,0,5,0.37,1.85
162,162.098,2.7016333333,1750247085.649,0,0,0,5,0.37,1.85
163,163.098,2.7183,1750247086.638,0,0,0,5,0.37,1.85
164,164.098,2.7349666667,1750247087.644,0,0,0,5,0.37,1.85
165,165.099,2.75165,1750247088.642,0,0,0,5,0.37,1.85
166,166.098,2.7683,1750247089.639,0,0,0,5,0.37,1.85
167,167.098,2.7849666667,1750247090.643,0,0,0,5,0.37,1.85
168,168.098,2.8016333333,1750247091.64,0,0,0,5,0.37,1.85
